sample_id,phase,worker,train_index,target_type_inferred,target_digest_recorded,entered_recovery,not_enter_reason_inferred,recovery_subgraph_size,num_recovery_sources_recorded,num_branches_generated,num_branches_strict_improve_checkpoint_inferred,num_branches_strict_improve_anchor_inferred,stop_reason_inferred,selection_reason,selection_decision,selected_is_repair_branch,selected_visible_tests,anchor_visible_tests,recording_note
mbpp:952,phase3a,0,37,anchor_or_checkpoint,,True,,6.0,,3,0,,final_guard_rejected,v4_4_code_anchor_guard_preserve,use_stage1_anchor,False,2/3,2/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:234,phase3a,0,38,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:622,phase3a,0,39,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:75,phase3a,0,40,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:188,phase3a,0,41,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:160,phase3a,0,42,anchor_or_checkpoint,,True,,6.0,,3,0,,final_guard_rejected,v4_4_code_anchor_guard_preserve,use_stage1_anchor,False,2/3,2/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:516,phase3a,0,43,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:194,phase3a,0,44,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:690,phase3a,0,45,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:105,phase3a,0,46,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:540,phase3a,0,47,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:39,phase3a,0,48,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:841,phase3a,0,49,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:52,phase3a,1,0,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:791,phase3a,1,1,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:698,phase3a,1,2,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:874,phase3a,1,3,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:469,phase3a,1,4,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:174,phase3a,1,5,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:833,phase3a,1,6,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:669,phase3a,1,7,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:735,phase3a,1,8,anchor_or_checkpoint,,True,,5.0,,3,0,,final_guard_rejected,v4_4_code_anchor_guard_preserve,use_stage1_anchor,False,0/3,0/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:323,phase3a,1,9,anchor_or_checkpoint,,True,,4.0,,3,0,,final_guard_rejected,v4_4_code_anchor_guard_preserve,use_stage1_anchor,False,0/3,0/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:74,phase3a,1,10,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:167,phase3a,1,11,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:489,phase3a,1,12,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:972,phase3a,1,13,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:550,phase3a,1,14,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:22,phase3a,1,15,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:302,phase3a,1,16,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:527,phase3a,1,17,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:706,phase3a,1,18,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:149,phase3a,1,19,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:796,phase3a,1,20,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:902,phase3a,1,21,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:138,phase3a,1,22,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:526,phase3a,1,23,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:953,phase3a,1,24,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:88,phase3a,1,25,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:497,phase3a,1,26,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:577,phase3a,1,27,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:29,phase3a,1,28,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:764,phase3a,1,29,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:225,phase3a,1,30,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:363,phase3a,1,31,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:305,phase3a,1,32,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:477,phase3a,1,33,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:454,phase3a,1,34,anchor_or_checkpoint,,True,,6.0,,2,1,,fully_pass,v4_4_code_reinsert_recollapse,use_stage2_protocol,True,3/3,2/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:645,phase3a,1,35,anchor_or_checkpoint,,True,,5.0,,1,0,,final_guard_rejected,v4_4_code_anchor_guard_preserve,use_stage1_anchor,False,0/3,0/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:46,phase3a,1,36,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:270,phase3a,1,37,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:118,phase3a,1,38,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:106,phase3a,1,39,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:853,phase3a,1,40,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:673,phase3a,1,41,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:322,phase3a,1,42,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:362,phase3a,1,43,anchor_or_checkpoint,,True,,7.0,,3,0,,final_guard_rejected,v4_4_code_anchor_guard_preserve,use_stage1_anchor,False,2/3,2/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:668,phase3a,1,44,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:653,phase3a,1,45,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:249,phase3a,1,46,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:576,phase3a,1,47,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:285,phase3a,1,48,anchor_or_checkpoint,,True,,5.0,,3,0,,final_guard_rejected,v4_4_code_anchor_guard_preserve,use_stage1_anchor,False,2/3,2/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:405,phase3a,1,49,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:506,phase3a,1,50,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:480,phase3a,1,51,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:722,phase3a,1,52,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:474,phase3a,1,53,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:130,phase3a,1,54,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:185,phase3a,1,55,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:498,phase3a,1,56,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:85,phase3a,1,57,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:830,phase3a,1,58,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:901,phase3a,1,59,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:126,phase3a,1,60,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:629,phase3a,1,61,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:381,phase3a,1,62,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:646,phase3a,1,63,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:839,phase3a,1,64,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:860,phase3a,2,0,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:888,phase3a,2,1,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:531,phase3a,2,2,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:655,phase3a,2,3,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:713,phase3a,2,4,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:968,phase3a,2,5,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:230,phase3a,2,6,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:466,phase3a,2,7,anchor_or_checkpoint,,True,,6.0,,1,0,,final_guard_rejected,v4_4_code_anchor_guard_preserve,use_stage1_anchor,False,0/3,0/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:822,phase3a,2,8,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:213,phase3a,2,9,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:33,phase3a,2,10,anchor_or_checkpoint,,True,,4.0,,3,0,,final_guard_rejected,v4_4_code_anchor_guard_preserve,use_stage1_anchor,False,0/3,0/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:419,phase3a,2,11,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:90,phase3a,2,12,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:389,phase3a,2,13,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:193,phase3a,2,14,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:135,phase3a,2,15,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:810,phase3a,2,16,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:962,phase3a,2,17,anchor_or_checkpoint,,True,,4.0,,1,0,,final_guard_rejected,v4_4_code_anchor_guard_preserve,use_stage1_anchor,False,0/3,0/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:547,phase3a,2,18,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:811,phase3a,2,19,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:512,phase3a,2,20,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:631,phase3a,2,21,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:134,phase3a,2,22,anchor_or_checkpoint,,True,,7.0,,3,0,,final_guard_rejected,v4_4_code_anchor_guard_preserve,use_stage1_anchor,False,2/3,2/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:596,phase3a,2,23,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:17,phase3a,2,24,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:587,phase3a,2,25,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:140,phase3a,2,26,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:610,phase3a,2,27,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:150,phase3a,2,28,anchor_or_checkpoint,,True,,7.0,,3,0,,final_guard_rejected,v4_4_code_anchor_guard_preserve,use_stage1_anchor,False,2/3,2/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:875,phase3a,2,29,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:552,phase3a,2,30,anchor_or_checkpoint,,True,,5.0,,3,0,,final_guard_rejected,v4_4_code_anchor_guard_preserve,use_stage1_anchor,False,2/3,2/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
